,fileroot,fileext,filesize,entropy
1529,/Users/ravis/Downloads/NapierOne-tiny/0011-webp-from-web,.webp,79314,15.993481495871285
1530,/Users/ravis/Downloads/NapierOne-tiny/0090-zip-highcompress,.zip,1607834,20.341567268951643
1531,/Users/ravis/Downloads/NapierOne-tiny/0033-rand-pseudo,.rand,1866,10.58863730471764
1532,/Users/ravis/Downloads/NapierOne-tiny/0039-mp4,.mp4,1381731,20.04731688530347
1533,/Users/ravis/Downloads/NapierOne-tiny/0010-svg,.svg,2893400,21.39795659911006
1534,/Users/ravis/Downloads/NapierOne-tiny/0068-mkv,.mkv,369334,18.157288742173545
1535,/Users/ravis/Downloads/NapierOne-tiny/0003-pptx.pptx,.wiyn0sx9jt,15376411,23.592715932495267
1536,/Users/ravis/Downloads/NapierOne-tiny/0063-zip-highcompress,.zip,2465097,20.96107753303461
1537,/Users/ravis/Downloads/NapierOne-tiny/0006-oxps,.oxps,9865131,22.944816224292108
1538,/Users/ravis/Downloads/NapierOne-tiny/0077-xml,.xml,1011,9.920090251222625
1539,/Users/ravis/Downloads/NapierOne-tiny/0009-jpg-q025,.jpg,39046,14.91667456351239
1540,/Users/ravis/Downloads/NapierOne-tiny/0067-xml,.xml,1009,9.915985220110436
1541,/Users/ravis/Downloads/NapierOne-tiny/0042-exe,.exe,581632,18.409311400091656
1542,/Users/ravis/Downloads/NapierOne-tiny/0093-xml,.xml,1017,9.926647117833356
1543,/Users/ravis/Downloads/NapierOne-tiny/0003-pptx.pptx,.c924ca,15376513,23.57072364333741
1544,/Users/ravis/Downloads/NapierOne-tiny/0041-7z-highcompress,.7z,700730,19.137278318710635
1545,/Users/ravis/Downloads/NapierOne-tiny/0052-exe,.exe,968704,19.18391190791011
1546,/Users/ravis/Downloads/NapierOne-tiny/0083-xml,.xml,985,9.882469194826525
1547,/Users/ravis/Downloads/NapierOne-tiny/0084-zip-ppmd,.zip,8502260,22.73844735455083
1548,/Users/ravis/Downloads/NapierOne-tiny/0012-rand-pseudo,.rand,1541,10.300517114383839
1549,/Users/ravis/Downloads/NapierOne-tiny/0097-webp-lossless-c4,.webp,1287490,20.018367218288144
1550,/Users/ravis/Downloads/NapierOne-tiny/0046-dll,.dll,882176,18.942570961283224
1551,/Users/ravis/Downloads/NapierOne-tiny/0017-pptx-password,.pptx,484864,18.592220951814706
1552,/Users/ravis/Downloads/NapierOne-tiny/0090-jpg-q001,.jpg,10707,12.439116111166861
1553,/Users/ravis/Downloads/NapierOne-tiny/0036-ods,.ods,31634,14.654100422277487
1554,/Users/ravis/Downloads/NapierOne-tiny/0059-docx-password,.docx,28160,14.399104228798931
1555,/Users/ravis/Downloads/NapierOne-tiny/0027-zip-highcompress,.zip,351540,18.14314502108472
1556,/Users/ravis/Downloads/NapierOne-tiny/0056-dll,.dll,147832,16.484192903011603
1557,/Users/ravis/Downloads/NapierOne-tiny/0026-ods,.ods,29877,14.559348641436811
1558,/Users/ravis/Downloads/NapierOne-tiny/0034-pdf-nomagic,.pdf,91141,16.089198488525412
1559,/Users/ravis/Downloads/NapierOne-tiny/0085-ppt-nomagic,.ppt,210944,17.060837136297632
1560,/Users/ravis/Downloads/NapierOne-tiny/0018-7z-lzma,.7z,8831565,22.792532955745706
1561,/Users/ravis/Downloads/NapierOne-tiny/0040-bmp,.bmp,3015990,21.461811930129063
1562,/Users/ravis/Downloads/NapierOne-tiny/0074-pptx-password,.pptx,2876928,21.166287634636607
1563,/Users/ravis/Downloads/NapierOne-tiny/0021-webp-lossless-c4,.webp,655650,19.00348008853933
1564,/Users/ravis/Downloads/NapierOne-tiny/0002-xls.xls,.wiyn0sx9jt,700136,19.135508408449045
1565,/Users/ravis/Downloads/NapierOne-tiny/0010-png-c3,.png,2138594,20.748929965627998
1566,/Users/ravis/Downloads/NapierOne-tiny/0092-docx-password,.docx,39424,14.906676968091674
1567,/Users/ravis/Downloads/NapierOne-tiny/0002-xls.xls,.c924ca,700234,18.21192889753131
1568,/Users/ravis/Downloads/NapierOne-tiny/0094-oxps,.oxps,34868,14.763093085778541
1569,/Users/ravis/Downloads/NapierOne-tiny/0050-bmp,.bmp,2289846,20.7276230708502
1570,/Users/ravis/Downloads/NapierOne-tiny/0050-ppt-password,.ppt,499712,18.609089578223205
1571,/Users/ravis/Downloads/NapierOne-tiny/0023-ppt-nomagic,.ppt,2084352,20.553547740676656
1572,/Users/ravis/Downloads/NapierOne-tiny/0022-7z-highcompress,.7z,2213093,20.796093375045103
1573,/Users/ravis/Downloads/NapierOne-tiny/0092-pdf-nomagic,.pdf,478789,18.595382222390583
1574,/Users/ravis/Downloads/NapierOne-tiny/0084-doc,.doc,53760,14.32863508915958
1575,/Users/ravis/Downloads/NapierOne-tiny/0021-json,.json,2281,11.053999367353327
1576,/Users/ravis/Downloads/NapierOne-tiny/0041-zip-encrypted,.zip,711115,19.157032345280346
1577,/Users/ravis/Downloads/NapierOne-tiny/0088-ppt-password,.ppt,456192,18.49208726449081
1578,/Users/ravis/Downloads/NapierOne-tiny/0027-png-c3,.png,2298887,20.845212616671326
1579,/Users/ravis/Downloads/NapierOne-tiny/0011-pdf.pdf,.RYK,832594,19.385157445228998
1580,/Users/ravis/Downloads/NapierOne-tiny/0094-doc,.doc,118272,15.838982863946866
1581,/Users/ravis/Downloads/NapierOne-tiny/0036-7z-lzma2,.7z,106742,16.42189962082907
1582,/Users/ravis/Downloads/NapierOne-tiny/0010-svg-from-web,.svg,3160,11.558990342755395
1583,/Users/ravis/Downloads/NapierOne-tiny/0009-pdf-nomagic,.pdf,858917,19.404648085080638
1584,/Users/ravis/Downloads/NapierOne-tiny/0098-7z-encrypted,.7z,2980233,21.225343590972773
1585,/Users/ravis/Downloads/NapierOne-tiny/0027-TIF,.TIF,34975775,24.66736413044423
1586,/Users/ravis/Downloads/NapierOne-tiny/0018-png-c5,.png,1359626,20.08426148358797
1587,/Users/ravis/Downloads/NapierOne-tiny/0025-webp-lossless-c2,.webp,1190996,19.8747315521317
1588,/Users/ravis/Downloads/NapierOne-tiny/0054-docx-password,.docx,49664,15.256491678191326
1589,/Users/ravis/Downloads/NapierOne-tiny/0088-7z-ppmd,.7z,21067120,24.046884599373183
1590,/Users/ravis/Downloads/NapierOne-tiny/0037-TIF,.TIF,16923857,23.632201911724152
1591,/Users/ravis/Downloads/NapierOne-tiny/0083-zip-ppmd,.zip,444756,18.48164516046189
1592,/Users/ravis/Downloads/NapierOne-tiny/0062-webp-q50-c6,.webp,120892,16.602439852039986
1593,/Users/ravis/Downloads/NapierOne-tiny/0076-zip-deflate,.zip,1853423,20.53832057611715
1594,/Users/ravis/Downloads/NapierOne-tiny/0003-7z-encrypted,.7z,9075481,22.83199922704192
1595,/Users/ravis/Downloads/NapierOne-tiny/0029-zip-ppmd,.zip,3151854,21.307314580472404
1596,/Users/ravis/Downloads/NapierOne-tiny/TIF-tiny,.zip,2243816522,30.781916301552968
1597,/Users/ravis/Downloads/NapierOne-tiny/0028-xls-password,.xls,41984,14.58135493420375
1598,/Users/ravis/Downloads/NapierOne-tiny/0084-webp-q50-c6,.webp,54368,15.447724722163343
1599,/Users/ravis/Downloads/NapierOne-tiny/0097-jpg-q001,.jpg,8293,11.68433245804117
1600,/Users/ravis/Downloads/NapierOne-tiny/0095-eps,.eps,6121362,22.522987247091255
1601,/Users/ravis/Downloads/NapierOne-tiny/0016-xls-password,.xls,48128,14.918279050140569
1602,/Users/ravis/Downloads/NapierOne-tiny/0072-gif,.gif,609380,18.81455544530878
1603,/Users/ravis/Downloads/NapierOne-tiny/0068-jpg-q001,.jpg,8895,11.92902221591151
1604,/Users/ravis/Downloads/NapierOne-tiny/0085-eps,.eps,4648904,22.125313940552264
1605,/Users/ravis/Downloads/NapierOne-tiny/0061-docx,.docx,467381,18.48738197408199
1606,/Users/ravis/Downloads/NapierOne-tiny/0055-gif-from-web,.gif,926985,19.379102455790076
1607,/Users/ravis/Downloads/NapierOne-tiny/0062-gif,.gif,733366,19.049349370430576
1608,/Users/ravis/Downloads/NapierOne-tiny/0011-xls.xls,.RYK,146210,16.877248231123893
1609,/Users/ravis/Downloads/NapierOne-tiny/0092-json,.json,10466,13.276810126694423
1610,/Users/ravis/Downloads/NapierOne-tiny/0091-zip-encrypted,.zip,6973789,22.45189720289779
1611,/Users/ravis/Downloads/NapierOne-tiny/0001-xlsx.xlsx.id-0481FA80.[paymentbtc@firemail.cc],.cmb,21056,14.075284949806735
1612,/Users/ravis/Downloads/NapierOne-tiny/0068-png-c9,.png,1348685,20.098720928946907
1613,/Users/ravis/Downloads/NapierOne-tiny/0072-png-c3,.png,1493505,20.233430489353186
1614,/Users/ravis/Downloads/NapierOne-tiny/0087-7z-highcompress,.7z,1640612,20.366086413907205
1615,/Users/ravis/Downloads/NapierOne-tiny/0075-pptx-nomagic,.pptx,96751,16.007106897427537
1616,/Users/ravis/Downloads/NapierOne-tiny/0093-webp-lossless-c2,.webp,1035896,19.699168031413677
1617,/Users/ravis/Downloads/NapierOne-tiny/0037-docx-password,.docx,4083712,21.671934690837034
1618,/Users/ravis/Downloads/NapierOne-tiny/0093-rar,.rar,141966,16.84120205752755
1619,/Users/ravis/Downloads/NapierOne-tiny/0025-mkv,.mkv,3766813,21.529952530845737
1620,/Users/ravis/Downloads/NapierOne-tiny/0074-mp4,.mp4,1951848,20.573462130593292
1621,/Users/ravis/Downloads/NapierOne-tiny/0053-mp3,.mp3,479663,18.57400361763619
1622,/Users/ravis/Downloads/NapierOne-tiny/0076-gz,.gz,1859483,20.547224024214238
1623,/Users/ravis/Downloads/NapierOne-tiny/0011-xlsx.xlsx,.c924ca,89439,16.16462231099765
1624,/Users/ravis/Downloads/NapierOne-tiny/0079-pptx-password,.pptx,4398080,21.778980137167835
1625,/Users/ravis/Downloads/NapierOne-tiny/RAR-tiny,.zip,520062819,28.679609072693808
1626,/Users/ravis/Downloads/NapierOne-tiny/0033-gz,.gz,362641,18.189560975934178
1627,/Users/ravis/Downloads/NapierOne-tiny/0064-mp4,.mp4,1732618,20.401482341806958
1628,/Users/ravis/Downloads/NapierOne-tiny/0043-mp3,.mp3,960674,19.58365479633947
1629,/Users/ravis/Downloads/NapierOne-tiny/0083-rar,.rar,435710,18.45876129278749
1630,/Users/ravis/Downloads/NapierOne-tiny/0035-mkv,.mkv,1582754,20.298223585025355
1631,/Users/ravis/Downloads/NapierOne-tiny/0045-png-c3,.png,1804731,20.508133165185228
1632,/Users/ravis/Downloads/NapierOne-tiny/0046-7z-lzma2,.7z,9798285,22.942688696887203
1633,/Users/ravis/Downloads/NapierOne-tiny/0027-oxps,.oxps,597048,18.904240632240512
1634,/Users/ravis/Downloads/NapierOne-tiny/0047-mkv,.mkv,2054908,20.641559922858896
1635,/Users/ravis/Downloads/NapierOne-tiny/0031-mp3,.mp3,960732,19.548458580212625
1636,/Users/ravis/Downloads/NapierOne-tiny/0016-mp4,.mp4,1925496,20.53673375755124
1637,/Users/ravis/Downloads/NapierOne-tiny/0033-oxps,.oxps,71188,15.799525731326922
1638,/Users/ravis/Downloads/NapierOne-tiny/0001-webp-from-web,.webp,493920,18.551129029913398
1639,/Users/ravis/Downloads/NapierOne-tiny/0073-pdf-nomagic,.pdf,1389504,20.11233986208593
1640,/Users/ravis/Downloads/NapierOne-tiny/PNG-c9-tiny,.zip,152776032,26.907574090831574
1641,/Users/ravis/Downloads/NapierOne-tiny/0095-xls-password,.xls,67584,15.446282178438011
1642,/Users/ravis/Downloads/NapierOne-tiny/0039-webp-q50-c6,.webp,50326,15.337220857753637
1643,/Users/ravis/Downloads/NapierOne-tiny/0021-mp3,.mp3,961094,19.5570017990934
1644,/Users/ravis/Downloads/NapierOne-tiny/0006-mp4,.mp4,1351564,20.023875249237804
1645,/Users/ravis/Downloads/NapierOne-tiny/0059-ppt-nomagic,.ppt,800256,18.73005279295517
1646,/Users/ravis/Downloads/NapierOne-tiny/0057-mkv,.mkv,166351,17.02030308678631
1647,/Users/ravis/Downloads/NapierOne-tiny/0049-jpg-q025,.jpg,35245,14.809611908238644
1648,/Users/ravis/Downloads/NapierOne-tiny/0018-7z-lzma2,.7z,8831254,22.802190894776356
1649,/Users/ravis/Downloads/NapierOne-tiny/0007-webp-q50-c6,.webp,12360,13.305259949589509
1650,/Users/ravis/Downloads/NapierOne-tiny/ODS-tiny,.zip,28367939,24.482788747919415
1651,/Users/ravis/Downloads/NapierOne-tiny/0006-pptx.pptx,.wiyn0sx9jt,2693438,21.079401712866375
1652,/Users/ravis/Downloads/NapierOne-tiny/XML-tiny,.zip,3616230,21.512194086367767
1653,/Users/ravis/Downloads/NapierOne-tiny/0095-zip-highcompress,.zip,11941309,23.23191781269926
1654,/Users/ravis/Downloads/NapierOne-tiny/0073-xls-password,.xls,1659904,20.220776546270056
1655,/Users/ravis/Downloads/NapierOne-tiny/0085-webp-lossless-c2,.webp,941894,19.578036226659247
1656,/Users/ravis/Downloads/NapierOne-tiny/0066-zip-highcompress,.zip,5224061,22.037329843473966
1657,/Users/ravis/Downloads/NapierOne-tiny/0099-exe,.exe,410399,17.671636970862043
1658,/Users/ravis/Downloads/NapierOne-tiny/0097-png-c9,.png,1591107,20.322590681990224
1659,/Users/ravis/Downloads/NapierOne-tiny/0048-xml,.xml,999,9.903121693771496
1660,/Users/ravis/Downloads/NapierOne-tiny/0085-7z-lzma,.7z,5506341,22.111004677650755
1661,/Users/ravis/Downloads/NapierOne-tiny/0089-exe,.exe,43680,14.751201967039666
1662,/Users/ravis/Downloads/NapierOne-tiny/DLL-tiny,.zip,25188510,24.311301226542177
1663,/Users/ravis/Downloads/NapierOne-tiny/0058-xml,.xml,993,9.89438706344419
1664,/Users/ravis/Downloads/NapierOne-tiny/0030-gif-from-web,.gif,23036,14.024824075854013
1665,/Users/ravis/Downloads/NapierOne-tiny/0086-json,.json,2498,11.19243023648376
1666,/Users/ravis/Downloads/NapierOne-tiny/0013-pptx-nomagic,.pptx,4476370,21.79086319022618
1667,/Users/ravis/Downloads/NapierOne-tiny/0097-jpg,.jpg,6134,12.203309569012001
1668,/Users/ravis/Downloads/NapierOne-tiny/0010-gif,.gif,882298,19.33682986271294
1669,/Users/ravis/Downloads/NapierOne-tiny/0075-docx,.docx,342170,17.698463175568698
1670,/Users/ravis/Downloads/NapierOne-tiny/0040-7z-ppmd,.7z,4283604,21.748994026466004
1671,/Users/ravis/Downloads/NapierOne-tiny/0064-ppt-nomagic,.ppt,3321856,21.14089706324245
1672,/Users/ravis/Downloads/NapierOne-tiny/0087-jpg,.jpg,123399,16.617509096389472
1673,/Users/ravis/Downloads/NapierOne-tiny/0045-TIF,.TIF,26614983,24.29001212453689
1674,/Users/ravis/Downloads/NapierOne-tiny/0001-pdf.pdf.id-0481FA80.[paymentbtc@firemail.cc],.cmb,1461740,20.19788813330166
1675,/Users/ravis/Downloads/NapierOne-tiny/0062-webp-from-web,.webp,30640,14.616011917382309
1676,/Users/ravis/Downloads/NapierOne-tiny/0077-7z-ppmd,.7z,946612,19.57108848222947
1677,/Users/ravis/Downloads/NapierOne-tiny/0100-webp-q50-c6,.webp,56590,15.50886121280353
1678,/Users/ravis/Downloads/NapierOne-tiny/0012-xlsx.xlsx,.RYK,52226,15.392544120710928
1679,/Users/ravis/Downloads/NapierOne-tiny/0055-TIF,.TIF,19474310,23.851379110216257
1680,/Users/ravis/Downloads/NapierOne-tiny/0033-webp-lossless-c2,.webp,1110922,19.797605797028584
1681,/Users/ravis/Downloads/NapierOne-tiny/0005-pptx.pptx.id-0481FA80.[paymentbtc@firemail.cc],.cmb,327328,18.03872787825036
1682,/Users/ravis/Downloads/NapierOne-tiny/0005-xlsx.xlsx,.RYK,1264194,19.988918051186236
1683,/Users/ravis/Downloads/NapierOne-tiny/0068-7z-lzma2,.7z,197172,17.308125034437364
1684,/Users/ravis/Downloads/NapierOne-tiny/0077-rand-pseudo,.rand,1627,10.391382401644167
1685,/Users/ravis/Downloads/NapierOne-tiny/0049-rand-pseudo,.rand,569,8.882647486223293
1686,/Users/ravis/Downloads/NapierOne-tiny/0059-webp-lossless-c4,.webp,945756,19.56524057563929
1687,/Users/ravis/Downloads/NapierOne-tiny/0035-json,.json,4283,11.968686018103377
1688,/Users/ravis/Downloads/NapierOne-tiny/0091-rand-pseudo,.rand,703,9.149703425830648
1689,/Users/ravis/Downloads/NapierOne-tiny/0080-oxps,.oxps,384927,18.256310718962737
1690,/Users/ravis/Downloads/NapierOne-tiny/0031-zip-deflate,.zip,2812944,21.13939467454096
1691,/Users/ravis/Downloads/NapierOne-tiny/0049-oxps,.oxps,636767,18.952116639527606
1692,/Users/ravis/Downloads/NapierOne-tiny/0022-bmp,.bmp,3015990,21.37921366370167
1693,/Users/ravis/Downloads/NapierOne-tiny/0044-7z-encrypted,.7z,84456,16.083748042708475
1694,/Users/ravis/Downloads/NapierOne-tiny/0010-xlsx.xlsx,.wiyn0sx9jt,27297,14.453544676641517
1695,/Users/ravis/Downloads/NapierOne-tiny/0032-bmp,.bmp,3015990,21.330343169415595
1696,/Users/ravis/Downloads/NapierOne-tiny/0015-doc.doc,.wiyn0sx9jt,296680,17.898734625159296
1697,/Users/ravis/Downloads/NapierOne-tiny/0037-webp-lossless-c4,.webp,858414,19.425270597061786
1698,/Users/ravis/Downloads/NapierOne-tiny/0024-dll,.dll,79008,15.49522015969691
1699,/Users/ravis/Downloads/NapierOne-tiny/0093-svg-from-web,.svg,42888,15.314219783784456
1700,/Users/ravis/Downloads/NapierOne-tiny/0048-rar,.rar,227766,17.51853699710151
1701,/Users/ravis/Downloads/NapierOne-tiny/0086-svg,.svg,1834293,20.740138656502385
1702,/Users/ravis/Downloads/NapierOne-tiny/0088-mp3,.mp3,961013,19.607135419936014
1703,/Users/ravis/Downloads/NapierOne-tiny/0022-7z-ppmd,.7z,2289241,20.844872259234368
1704,/Users/ravis/Downloads/NapierOne-tiny/0054-ods,.ods,45088,15.146053456883111
1705,/Users/ravis/Downloads/NapierOne-tiny/MKV-tiny,.zip,162223952,26.980456513508972
1706,/Users/ravis/Downloads/NapierOne-tiny/0069-zip-encrypted,.zip,795798,19.319686924776935
1707,/Users/ravis/Downloads/NapierOne-tiny/0034-dll,.dll,2977,11.229501412594814
1708,/Users/ravis/Downloads/NapierOne-tiny/0098-mp3,.mp3,962042,19.568389606592355
1709,/Users/ravis/Downloads/NapierOne-tiny/0058-rar,.rar,2292791,20.853341231812152
1710,/Users/ravis/Downloads/NapierOne-tiny/0096-svg,.svg,2064450,20.91102306895821
1711,/Users/ravis/Downloads/NapierOne-tiny/0035-ppt-password,.ppt,753152,19.20884746440842
1712,/Users/ravis/Downloads/NapierOne-tiny/0044-ods,.ods,30526,14.589430122150604
1713,/Users/ravis/Downloads/NapierOne-tiny/XLSX-NOMAGIC,.pdf,3518625,21.469775657893372
1714,/Users/ravis/Downloads/NapierOne-tiny/0079-xls,.xls,60416,13.66714234427731
1715,/Users/ravis/Downloads/NapierOne-tiny/0081-webp-lossless-c4,.webp,1109762,19.79157384429689
1716,/Users/ravis/Downloads/NapierOne-tiny/0020-exe,.exe,133254,16.51601166409253
1717,/Users/ravis/Downloads/NapierOne-tiny/0095-7z-lzma2,.7z,11815939,23.215195248906305
1718,/Users/ravis/Downloads/NapierOne-tiny/0079-7z-encrypted,.7z,1142360,19.841550627562253
1719,/Users/ravis/Downloads/NapierOne-tiny/0069-xls,.xls,94720,15.097227684471495
1720,/Users/ravis/Downloads/NapierOne-tiny/0075-svg-from-web,.svg,1986,10.845511602155403
1721,/Users/ravis/Downloads/NapierOne-tiny/0010-pdf.pdf,.wiyn0sx9jt,23796,14.25542349038555
1722,/Users/ravis/Downloads/NapierOne-tiny/0015-7z-ppmd,.7z,547272,18.781090402500677
1723,/Users/ravis/Downloads/NapierOne-tiny/0027-zip-encrypted,.zip,354375,18.153253073516133
1724,/Users/ravis/Downloads/NapierOne-tiny/0085-png-c5,.png,1091487,19.782834895044694
1725,/Users/ravis/Downloads/NapierOne-tiny/0030-exe,.exe,161792,16.699532023556237
1726,/Users/ravis/Downloads/NapierOne-tiny/0097-zip-deflate,.zip,8196716,22.692106391551114
1727,/Users/ravis/Downloads/NapierOne-tiny/0002-dll,.dll,12088,12.7842793238888
1728,/Users/ravis/Downloads/NapierOne-tiny/0089-mp4,.mp4,2688375,21.035386856939706
1729,/Users/ravis/Downloads/NapierOne-tiny/0031-7z-encrypted,.7z,2713721,21.090027172964728
1730,/Users/ravis/Downloads/NapierOne-tiny/0010-zip-highcompress,.zip,15993484,23.653120063294722
1731,/Users/ravis/Downloads/NapierOne-tiny/0052-webp-from-web,.webp,20100,14.00954503885651
1732,/Users/ravis/Downloads/NapierOne-tiny/0044-zip-deflate,.zip,85143,16.0976482980632
1733,/Users/ravis/Downloads/NapierOne-tiny/0072-ods,.ods,35268,14.798367348822838
1734,/Users/ravis/Downloads/NapierOne-tiny/0005-xlsx.xlsx,.c924ca,1264240,19.990658792015843
1735,/Users/ravis/Downloads/NapierOne-tiny/0012-dll,.dll,18007,13.837025379425183
1736,/Users/ravis/Downloads/NapierOne-tiny/0099-mp4,.mp4,238349,17.46278285877613
1737,/Users/ravis/Downloads/NapierOne-tiny/0004-7z-ppmd,.7z,14978211,23.55478084277407
1738,/Users/ravis/Downloads/NapierOne-tiny/GIF-tiny,.zip,66885222,25.7150050397821
1739,/Users/ravis/Downloads/NapierOne-tiny/0094-png-c5,.png,1106941,19.789865317010978
1740,/Users/ravis/Downloads/NapierOne-tiny/0062-ods,.ods,172762,17.10756887346306
1741,/Users/ravis/Downloads/NapierOne-tiny/0033-7z-ppmd,.7z,365617,18.197845021284905
1742,/Users/ravis/Downloads/NapierOne-tiny/0059-docx,.docx,26520,14.229843516561258
1743,/Users/ravis/Downloads/NapierOne-tiny/0090-docx,.docx,1740839,20.459164836208043
1744,/Users/ravis/Downloads/NapierOne-tiny/0006-exe,.exe,23811,13.813197877631914
1745,/Users/ravis/Downloads/NapierOne-tiny/0069-zip-highcompress,.zip,792955,19.316935692987272
1746,/Users/ravis/Downloads/NapierOne-tiny/0009-pptx.pptx,.wiyn0sx9jt,1535907,20.269603039537138
1747,/Users/ravis/Downloads/NapierOne-tiny/0016-exe,.exe,3473397,21.44223012158278
1748,/Users/ravis/Downloads/NapierOne-tiny/0068-eps,.eps,6121362,22.52224161923443
1749,/Users/ravis/Downloads/NapierOne-tiny/0041-gif-from-web,.gif,19772,13.954457676003813
1750,/Users/ravis/Downloads/NapierOne-tiny/0049-gz,.gz,627881,18.98517516103167
1751,/Users/ravis/Downloads/NapierOne-tiny/0079-zip-deflate,.zip,1198002,19.91628625289678
1752,/Users/ravis/Downloads/NapierOne-tiny/0008-jpg,.jpg,124300,16.522593219438676
1753,/Users/ravis/Downloads/NapierOne-tiny/0090-webp-q50-c6,.webp,122782,16.624903410634282
1754,/Users/ravis/Downloads/NapierOne-tiny/0078-eps,.eps,6121362,22.51938499265524
1755,/Users/ravis/Downloads/NapierOne-tiny/0002-xls-password,.xls,706048,18.901200924565025
1756,/Users/ravis/Downloads/NapierOne-tiny/0097-7z-encrypted,.7z,8130809,22.673768395402
1757,/Users/ravis/Downloads/NapierOne-tiny/0044-pptx-nomagic,.pptx,2202640,20.757306951925784
1758,/Users/ravis/Downloads/NapierOne-tiny/0063-json,.json,16347,13.89903888550256
1759,/Users/ravis/Downloads/NapierOne-tiny/0100-eps,.eps,6121362,22.518600085240152
1760,/Users/ravis/Downloads/NapierOne-tiny/0018-jpg,.jpg,70546,15.808501571520258
1761,/Users/ravis/Downloads/NapierOne-tiny/0076-webp-q50-c6,.webp,55308,15.470056806344001
1762,/Users/ravis/Downloads/NapierOne-tiny/0031-webp-from-web,.webp,14818,13.568702880331722
1763,/Users/ravis/Downloads/NapierOne-tiny/0004-bmp,.bmp,3015990,21.087863965073243
1764,/Users/ravis/Downloads/NapierOne-tiny/0048-webp-q50-c6,.webp,219144,17.45802112745488
1765,/Users/ravis/Downloads/NapierOne-tiny/0013-docx.docx,.RYK,33154,14.733510665366309
1766,/Users/ravis/Downloads/NapierOne-tiny/0005-webp-lossless-c4,.webp,1065968,19.740739602919124
1767,/Users/ravis/Downloads/NapierOne-tiny/0099-webp-from-web,.webp,32676,14.715072443007557
1768,/Users/ravis/Downloads/NapierOne-tiny/0099-gif-from-web,.gif,2646,10.992919741336571
1769,/Users/ravis/Downloads/NapierOne-tiny/0014-bmp,.bmp,2289846,21.023688973065795
1770,/Users/ravis/Downloads/NapierOne-tiny/0066-7z-ppmd,.7z,5181886,22.023312693902234
1771,/Users/ravis/Downloads/NapierOne-tiny/0079-doc,.doc,51712,14.34121914466642
1772,/Users/ravis/Downloads/NapierOne-tiny/0023-docx,.docx,23880,14.078176630091379
1773,/Users/ravis/Downloads/NapierOne-tiny/0011-docx.docx.id-0481FA80.[paymentbtc@firemail.cc],.cmb,183520,17.204214068919207
1774,/Users/ravis/Downloads/NapierOne-tiny/0036-gif,.gif,467117,18.38338571120205
1775,/Users/ravis/Downloads/NapierOne-tiny/0004-svg-from-web,.svg,504,8.862465990152566
1776,/Users/ravis/Downloads/NapierOne-tiny/0004-docx.docx,.RYK,143698,16.85161084056464
1777,/Users/ravis/Downloads/NapierOne-tiny/0069-doc,.doc,78336,14.623787591833603
1778,/Users/ravis/Downloads/NapierOne-tiny/0026-gif,.gif,964905,19.441869577280137
1779,/Users/ravis/Downloads/NapierOne-tiny/0059-jpg-q001,.jpg,7919,11.278535087750912
1780,/Users/ravis/Downloads/NapierOne-tiny/0006-pdf-nomagic,.pdf,1774746,20.459931882100552
1781,/Users/ravis/Downloads/NapierOne-tiny/0008-docx.docx,.c924ca,255856,17.519967506043283
1782,/Users/ravis/Downloads/NapierOne-tiny/0063-TIF,.TIF,36975140,24.72515067935909
1783,/Users/ravis/Downloads/NapierOne-tiny/0018-zip-ppmd,.zip,9662765,22.922804494913965
1784,/Users/ravis/Downloads/NapierOne-tiny/0044-ppt-password,.ppt,460800,18.48459500580272
1785,/Users/ravis/Downloads/NapierOne-tiny/0001-webp-lossless-c2,.webp,874860,19.447836266493756
1786,/Users/ravis/Downloads/NapierOne-tiny/0073-TIF,.TIF,19201620,23.84950457001769
1787,/Users/ravis/Downloads/NapierOne-tiny/0051-7z-ppmd,.7z,4548426,21.83557044372846
1788,/Users/ravis/Downloads/NapierOne-tiny/0017-mp3,.mp3,960738,19.564860216137014
1789,/Users/ravis/Downloads/NapierOne-tiny/0030-mp4,.mp4,1144588,19.820832677666594
1790,/Users/ravis/Downloads/NapierOne-tiny/0065-oxps,.oxps,547630,18.78009100488032
1791,/Users/ravis/Downloads/NapierOne-tiny/0019-svg,.svg,2799508,21.34992457546851
1792,/Users/ravis/Downloads/NapierOne-tiny/0061-mkv,.mkv,1755394,20.399994617059622
1793,/Users/ravis/Downloads/NapierOne-tiny/0086-png-c9,.png,1339913,20.074292982734267
1794,/Users/ravis/Downloads/NapierOne-tiny/0094-7z-lzma,.7z,11038594,23.1147490576257
1795,/Users/ravis/Downloads/NapierOne-tiny/0009-svg,.svg,1960642,20.83705655357621
1796,/Users/ravis/Downloads/NapierOne-tiny/0071-mkv,.mkv,901102,19.449334044591517
1797,/Users/ravis/Downloads/NapierOne-tiny/0007-mp3,.mp3,961577,19.56472289993488
1798,/Users/ravis/Downloads/NapierOne-tiny/0020-mp4,.mp4,3991574,21.624538783442617
1799,/Users/ravis/Downloads/NapierOne-tiny/0094-webp-from-web,.webp,21960,14.1376726624814
1800,/Users/ravis/Downloads/NapierOne-tiny/XLS-PASSWORD,.pdf,3518573,21.4697417272163
1801,/Users/ravis/Downloads/NapierOne-tiny/0038-rand-pseudo,.rand,1084,9.833806588300519
